PUBID,gender,ENROLLSTAT_2009,CV_HH_SIZE_2009,CV_HIGHEST_DEGREE_2009,marital_status_2009,BIO_CHILD_HH_2009,URBAN-RURAL_2009,income_2009,health_2009,T_2009,y_2009,ENROLLSTAT_2010,CV_HH_SIZE_2010,CV_HIGHEST_DEGREE_2010,marital_status_2010,BIO_CHILD_HH_2010,URBAN-RURAL_2010,income_2010,health_2010,T_2010,y_2010,CVC_HOURS_WK_YR_ALL_2009,CVC_HOURS_WK_YR_ALL_2010
7333,2,3,3,2,2,-4,0,-4,2,6,8,3,3,2,2,-4,0,-4,2,3,8,2432,2080
7334,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7335,1,3,4,2,2,-4,0,25000,2,6,6,3,4,2,2,-4,0,25000,2,6,6,1180,2080
7336,1,10,3,2,2,-4,0,-4,3,5,7,10,4,2,2,-4,0,4000,2,4,7,150,910
7337,1,9,2,2,2,0,0,-2,2,3,8,9,1,2,2,0,0,-4,3,1,9,144,0
7338,1,2,4,1,3,2,0,-4,5,1,5,2,4,1,3,2,0,-4,5,4,4,0,0
7339,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2860,2860
7340,2,3,2,2,3,-4,2,40000,2,6,6,3,2,2,3,-4,1,40000,2,6,6,2868,2620
7341,2,3,4,2,3,1,1,-2,2,5,10,3,4,2,3,1,1,-4,2,3,6,1560,0
7342,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,1,1,2,-4,2,-4,3,1,-2,0,0
7343,1,4,2,2,3,-4,1,30000,2,6,4,4,3,2,3,1,1,-2,2,6,6,2280,2080
7344,2,3,5,2,2,1,1,-2,2,1,6,3,5,2,2,1,1,25000,2,3,6,2080,2080
7345,1,2,4,1,3,2,1,34000,2,3,8,2,4,1,3,2,1,10000,3,4,8,1360,680
7346,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7347,1,3,3,2,2,-4,1,37000,3,6,6,3,3,2,2,-4,1,60000,2,6,6,3325,3120
7348,2,6,2,4,1,-4,1,25000,3,6,5,6,2,4,1,-4,1,27000,2,6,5,1502,2424
7349,1,2,6,1,3,3,1,14000,1,2,6,2,6,1,3,3,1,15000,1,2,6,2168,2101
7350,1,1,4,0,3,2,1,30000,3,4,7,2,4,1,3,2,1,25000,3,5,6,2000,1640
7351,2,6,1,4,2,-4,1,28000,2,5,8,6,1,4,2,-4,1,27000,2,5,7,3640,2160
7352,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3868,4108
7353,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7354,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2080,2040
7355,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,1,1,2,-4,1,-2,2,1,9,2080,2040
7356,1,9,2,3,2,0,1,17000,2,5,6,10,2,3,2,0,1,-4,2,6,6,0,901
7357,2,3,3,2,2,1,1,5500,4,4,4,3,3,2,2,1,1,5000,3,6,7,832,1528
7358,1,3,3,2,2,-4,1,800,3,3,8,3,3,2,2,-4,1,8000,4,4,6,-3,180
7359,2,3,2,2,2,-4,1,-2,3,6,7,3,2,2,2,-4,1,-2,1,4,9,1939,1350
7360,1,9,3,2,1,1,1,33000,2,6,8,9,4,2,3,2,1,35000,3,6,8,1780,2096
7361,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,5,0,3,3,1,20000,1,3,8,2340,2394
7362,1,5,1,3,2,-4,1,50000,1,6,6,5,1,3,2,-4,1,80000,1,6,6,3180,3505
7363,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7364,1,9,6,2,4,0,1,24000,2,6,6,9,6,2,3,1,1,21000,2,6,7,2080,2080
7365,2,4,5,2,3,3,1,13755,2,4,6,9,5,2,3,3,1,16782,1,6,6,920,826
7366,2,6,1,4,2,-4,1,32000,3,4,6,6,8,4,2,-4,0,38000,4,3,6,2130,2355
7367,2,10,5,3,3,3,1,10000,1,2,8,5,5,3,3,3,1,16000,3,3,6,2096,2585
7368,2,5,3,3,2,2,1,36000,3,6,8,5,3,3,2,2,1,28000,1,6,8,2975,1860
7369,1,3,2,2,4,0,1,55000,3,1,8,3,1,2,3,1,1,60000,1,5,6,3420,2705
7370,2,3,5,2,2,2,1,4000,2,1,12,3,5,2,2,2,1,-2,2,1,12,1393,3849
7371,2,4,3,2,1,1,1,22800,1,3,8,4,4,2,1,2,1,1000,1,2,8,1940,1406
7372,1,10,4,2,3,2,1,28000,2,6,6,10,4,2,3,2,1,20000,3,4,6,2670,2570
7373,2,6,3,4,2,1,1,31000,2,6,6,6,3,4,2,1,1,33000,2,6,6,3354,3025
7374,2,4,3,2,2,-4,1,21000,4,6,7,4,3,2,2,-4,1,-2,4,4,8,2300,1825
7375,1,4,1,1,2,0,1,-4,1,3,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,710,500
7376,1,3,1,2,2,-4,2,36000,1,6,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
7377,1,2,1,1,-3,0,1,-4,1,4,8,2,5,1,-3,2,1,-4,1,6,8,0,160
7378,2,3,2,2,1,1,1,4065,2,4,6,9,5,2,1,2,1,5000,1,6,9,1615,0
7379,2,3,3,2,8,2,2,12000,4,3,8,10,3,2,8,2,0,16000,4,5,7,2080,2080
7380,2,5,4,3,2,1,1,-2,3,6,8,5,3,3,1,1,1,1200,4,6,6,220,2875
7381,2,6,1,4,2,-4,1,10721,1,4,8,6,1,4,2,-4,1,-4,3,6,8,720,400
7382,2,3,5,2,2,1,1,-4,3,3,8,3,5,2,2,1,1,0,2,3,8,1820,1833
7383,1,-3,3,4,1,1,1,32000,2,6,6,-3,3,4,1,1,1,-4,1,6,6,50,200
7384,2,3,7,2,2,1,1,18000,1,3,7,3,5,2,2,1,1,15000,2,3,8,1945,2022
7385,2,6,4,4,2,1,1,26850,1,4,6,6,4,4,2,1,1,14000,2,3,6,2405,2080
7386,1,4,1,2,2,-4,2,37000,1,4,5,4,1,2,2,-4,1,25000,3,1,7,2860,2080
7387,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,1,2,2,-4,1,0,2,3,-2,2080,2080
7388,2,6,2,4,2,1,1,-2,1,4,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1183,2080
7389,1,11,1,-3,2,-4,1,-2,2,5,6,7,1,5,2,-4,1,22000,2,5,5,2091,2187
7390,2,4,2,2,2,-4,1,21000,2,3,9,4,1,2,2,-4,1,15000,1,4,8,370,2070
7391,2,-3,5,-3,2,-4,1,-4,1,2,8,-3,4,-3,2,-4,1,-4,2,3,8,0,0
7392,2,6,2,4,3,-4,1,-2,1,3,8,6,2,4,3,-4,0,60888,3,2,7,1920,640
7393,1,6,3,4,2,-4,1,62000,1,6,5,6,3,4,2,-4,1,60000,1,6,6,3226,3075
7394,1,4,1,2,2,-4,1,-4,1,1,5,4,1,2,4,-4,1,-4,2,1,8,0,0
7395,2,11,4,4,2,-4,1,-2,2,6,7,7,4,5,2,-4,1,33000,2,6,8,1880,2080
7396,1,3,4,2,1,1,1,2500,3,3,6,3,5,2,2,0,1,9000,3,4,8,1141,2080
7397,1,1,3,0,2,-4,1,15000,1,1,10,1,6,0,2,-4,1,4000,1,6,8,1125,0
7398,1,2,3,1,2,0,1,1500,1,1,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2940,2040
7399,2,4,4,2,2,3,1,-2,3,1,7,4,4,2,2,3,0,13000,2,4,7,2035,1918
7400,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,1,0,2,-4,1,-4,3,1,8,0,0
7401,2,4,2,2,8,1,1,6000,2,2,6,4,2,2,8,1,1,3816,3,6,8,1440,2080
7402,1,10,6,2,3,4,2,35000,1,6,5,10,6,2,8,4,0,45000,2,6,4,2224,2632
7403,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,1,2,2,-4,1,25000,3,5,5,2600,2600
7404,2,3,3,2,1,1,1,37000,2,5,6,3,3,2,2,1,1,35000,2,6,5,1780,1140
7405,1,2,3,1,2,-4,1,1800,4,1,6,2,3,1,2,-4,1,17500,1,2,6,2446,840
7406,2,2,4,1,1,2,0,-4,3,1,8,2,4,1,1,2,0,9600,3,1,6,1646,1560
7407,2,1,2,0,2,1,1,600,4,3,7,1,4,0,1,2,1,7000,2,2,5,0,480
7408,2,3,4,2,3,2,1,34000,1,4,8,3,5,2,3,3,1,24000,1,3,5,715,615
7409,2,1,2,0,2,1,1,-2,2,1,4,1,2,0,2,1,1,-4,2,2,6,-3,-3
7410,2,2,1,1,2,-4,1,-4,2,3,9,2,2,1,1,-4,1,-4,3,1,3,0,0
7411,2,4,5,2,2,3,1,-4,5,2,8,4,4,2,2,3,1,-4,4,1,10,0,0
7412,1,5,5,3,1,1,1,38000,2,6,6,5,3,3,1,1,1,40000,2,6,8,1520,860
7413,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2080,2000
7414,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7415,1,3,4,2,3,2,1,62000,3,3,4,3,4,2,3,2,1,60000,3,1,5,2338,840
7416,1,1,3,0,3,1,1,32500,4,4,6,1,7,0,3,1,1,46000,4,4,6,2184,2184
7417,1,1,5,0,3,1,1,15000,2,5,8,2,5,1,3,1,1,20000,2,5,9,1092,0
7418,1,4,3,2,3,1,1,42000,2,6,7,4,4,2,3,2,1,43000,2,6,6,2080,1846
7419,2,4,3,2,3,1,1,65000,2,6,6,4,4,2,3,1,1,60000,1,5,7,2978,2230
7420,2,4,5,2,3,2,1,-4,1,6,8,6,4,4,3,2,1,26000,1,6,6,440,2120
7421,1,4,4,2,3,1,1,-2,3,6,7,4,5,2,3,2,1,79000,3,6,7,2600,2080
7422,2,4,4,2,3,2,1,41000,1,6,7,4,4,2,3,2,1,45000,1,6,7,2080,2056
7423,1,1,5,0,1,3,1,-2,1,1,8,1,5,0,1,3,1,-4,1,3,-2,396,0
7424,1,1,3,0,3,1,1,22000,4,3,5,2,4,1,3,1,1,33000,4,2,6,1066,3306
7425,1,3,4,2,2,-4,1,-4,5,5,6,3,4,2,2,-4,1,-4,4,3,3,0,0
7426,1,4,3,-3,1,1,1,16000,2,4,8,4,3,-3,1,1,1,30000,2,6,8,1360,273
7427,1,1,4,0,1,2,1,-2,3,1,8,1,4,0,3,2,1,2400,3,1,6,549,1496
7428,1,4,3,2,1,1,1,121993,3,6,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2180,3355
7429,2,2,4,1,2,-4,1,10000,4,6,7,2,4,1,2,-4,1,-4,2,5,7,0,1910
7430,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,-3
7431,1,6,3,4,2,-4,1,80000,3,6,6,6,3,4,1,-4,1,130254,2,6,6,2120,565
7432,2,6,3,4,2,-4,1,30000,2,6,7,11,1,4,2,-4,1,34000,2,6,7,2080,1080
7433,1,10,3,2,2,-4,1,3500,2,6,5,10,3,2,2,-4,1,14000,2,6,5,2300,1862
7434,2,4,5,2,3,2,2,-4,2,4,6,4,4,2,3,2,0,-4,1,4,6,868,1024
7435,1,3,1,2,2,-4,1,42744,2,6,7,3,1,2,2,-4,1,-2,2,6,7,2086,2080
7436,1,1,4,0,2,-4,1,-4,3,2,9,1,2,0,2,-4,1,-4,3,1,7,-3,0
7437,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
7438,2,9,2,2,2,-4,1,30000,2,6,6,9,2,2,2,-4,1,28000,3,6,6,2425,2110
7439,1,1,1,0,2,-4,1,25000,3,4,7,2,1,1,2,-4,1,27000,4,4,8,2146,2234
7440,2,4,4,2,3,1,1,44900,3,6,6,4,4,2,3,1,1,46000,3,6,7,1923,1760
7441,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7442,1,4,5,2,3,3,1,40000,2,4,5,4,5,2,3,3,1,51000,2,3,6,2352,1720
7443,2,9,4,2,-3,-4,2,17000,4,4,5,9,2,2,-3,-4,1,11000,4,2,6,375,0
7444,2,4,9,2,3,1,1,10000,2,6,6,4,7,2,3,1,1,32000,3,6,7,2400,2800
7445,2,4,4,2,3,2,1,23000,2,2,8,4,4,2,3,2,1,23000,1,6,8,2124,2080
7446,2,10,5,2,1,3,1,22000,2,6,7,10,5,2,1,3,1,26000,2,6,8,2080,2080
7447,1,4,2,2,2,-4,1,-2,3,5,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2306,1600
7448,1,4,5,2,1,2,1,9000,1,4,10,4,5,2,1,2,1,-2,2,4,-2,0,1640
7449,1,9,3,2,2,-4,1,-4,2,3,7,4,2,2,2,0,1,-2,3,2,7,800,984
7451,1,1,5,0,2,0,1,-4,3,1,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,280,-3
7452,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2080,2080
7453,1,4,3,2,8,-4,1,12500,3,2,9,9,3,2,8,-4,1,-4,4,2,6,367,0
7454,2,3,5,2,3,3,1,5000,1,3,8,3,5,2,3,3,1,800,4,3,8,819,266
7455,1,3,3,2,3,1,1,47000,3,3,7,3,5,2,3,1,1,48000,3,6,8,2171,2524
7456,2,9,2,2,2,-4,1,21000,2,3,8,9,2,2,2,-4,1,23000,3,4,8,1664,1648
7457,1,9,2,2,3,-4,2,30000,2,5,6,9,2,3,3,-4,1,-2,3,5,8,1008,-3
7458,1,1,4,0,1,1,1,-1,3,1,4,8,4,0,1,1,1,-4,3,6,6,0,34
7459,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7460,2,6,8,4,3,4,1,12000,3,4,6,6,9,4,3,5,1,9500,3,2,5,1218,375
7461,1,3,2,2,1,-4,1,34000,3,2,8,3,1,2,2,-4,1,-4,4,5,8,600,0
7462,1,2,3,1,2,-4,1,30000,5,2,4,2,3,1,2,-4,1,-4,4,3,8,-3,0
7463,1,2,3,1,7,0,1,78000,3,3,6,2,1,1,8,0,1,130254,3,1,6,2233,2880
7464,1,4,3,2,3,1,1,37000,1,4,6,4,4,2,3,2,1,40000,2,4,5,1426,264
7465,1,3,3,2,1,1,1,25000,2,3,8,3,6,2,2,0,1,-2,3,2,8,-3,780
7466,1,3,4,2,1,2,1,121993,1,3,6,3,5,2,1,3,1,86000,2,3,7,2704,2632
7467,2,3,5,2,3,3,1,20000,3,3,7,3,6,2,3,4,1,20000,2,1,5,2080,1040
7468,2,6,6,4,3,2,1,31000,3,6,4,6,7,4,3,2,1,36000,3,6,6,1820,1880
7469,2,4,5,2,3,3,1,12000,3,6,8,4,5,2,3,3,1,18000,4,4,8,2080,1400
7470,2,9,4,2,3,2,1,40000,3,4,6,5,4,3,3,2,1,12000,4,4,5,672,2872
7471,1,2,6,1,3,4,2,121993,1,2,6,2,6,1,3,4,1,130254,1,4,6,3308,2964
7472,1,2,5,1,3,3,2,30000,1,3,7,2,3,1,3,1,0,40000,2,2,6,1040,360
7473,1,2,7,1,1,3,0,4500,3,4,6,2,5,1,1,3,0,-4,3,6,7,50,1330
7474,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,3,2,2,2,1,-4,3,6,5,2080,0
7475,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,4,0,3,-4,1,-2,3,2,8,2600,2600
7476,1,11,4,4,3,2,1,60000,2,4,6,11,4,4,3,2,1,60000,1,6,6,0,0
7477,2,10,2,3,3,-4,2,8000,1,4,6,10,3,3,3,-4,1,10000,4,3,6,780,1460
7478,2,3,3,2,2,-4,0,-4,3,3,7,3,2,2,3,-4,0,4800,3,1,9,1140,104
7479,2,3,5,2,3,3,0,-4,3,3,10,3,5,2,3,3,0,-4,3,3,9,0,0
7480,2,5,3,3,3,1,0,5000,3,3,6,5,4,3,3,2,1,-4,2,2,5,100,0
7481,1,1,4,0,3,2,1,23000,3,1,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1150,-4
7482,2,9,5,2,7,3,1,25000,2,5,5,4,5,2,7,3,1,26000,3,6,6,2279,2132
7483,1,3,2,2,2,0,0,15000,2,6,8,3,4,2,1,1,0,20000,2,6,5,668,504
7484,1,3,3,2,3,-4,1,60000,1,4,7,3,3,2,3,-4,1,75000,1,3,7,3354,2684
7485,1,1,3,0,3,1,1,121993,4,3,8,1,3,0,3,1,1,70000,3,3,6,3260,2900
7486,2,4,5,2,3,3,1,12000,3,4,4,4,5,2,3,3,1,12000,4,3,5,2344,1672
7487,2,3,6,2,1,2,1,36000,3,6,6,3,7,2,1,3,1,34000,4,6,7,2199,2003
7488,1,3,6,2,3,4,1,-4,1,1,6,3,5,2,4,0,1,5000,1,1,10,390,730
7489,2,4,4,2,2,2,1,29000,3,5,8,4,5,2,2,2,1,5800,5,2,7,320,380
7490,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2548,2548
7491,2,11,5,4,3,-4,1,38000,4,6,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2280,2340
7492,2,6,3,4,2,-4,1,25000,2,6,4,6,4,4,2,1,1,17000,2,4,4,678,634
7493,2,4,6,2,2,2,1,3000,3,1,7,4,6,2,2,2,1,12000,3,1,8,646,1368
7494,2,4,3,2,1,1,1,-4,3,1,8,4,4,2,1,2,1,-4,3,1,7,0,0
7495,2,3,5,2,1,3,2,21000,3,6,6,3,5,2,1,3,0,28000,3,6,5,2080,2080
7496,2,4,9,2,3,3,0,24000,3,3,7,4,9,2,3,3,0,24000,2,2,8,2000,2080
7497,1,4,6,2,3,-4,1,52000,2,1,10,4,6,2,3,-4,1,43000,3,1,7,2080,2040
7498,1,1,3,0,3,1,1,8000,2,6,7,1,3,0,3,1,1,73000,3,6,7,2135,2160
7499,2,10,3,2,3,1,1,46000,2,5,7,10,3,2,4,1,1,-4,1,6,7,369,0
7500,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7501,2,1,5,0,6,-4,1,22000,4,3,5,1,4,0,6,-4,1,18000,3,1,9,1950,720
7502,1,1,6,0,5,2,0,-4,2,3,8,1,4,0,5,2,0,-2,1,2,8,4160,2000
7503,1,4,4,2,1,-4,1,22000,4,1,7,4,5,2,1,-4,1,18000,4,2,7,2202,3016
7504,2,9,4,2,3,2,1,-4,5,1,3,5,4,3,3,2,1,-4,5,2,4,0,0
7505,1,3,7,2,3,2,1,12000,3,1,7,3,8,2,3,3,1,12000,3,1,8,1000,1720
7506,1,5,4,3,1,2,2,68000,3,2,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2288,3120
7507,1,6,4,4,1,2,1,42000,2,4,5,10,3,4,2,0,1,45000,2,6,5,2080,2080
7508,2,1,5,0,1,1,1,17000,2,6,7,1,6,0,2,2,1,3500,1,4,6,1440,2080
7509,2,3,5,2,8,1,1,3000,3,2,5,3,4,2,8,1,1,-4,3,3,6,320,96
7510,1,4,3,2,3,-4,1,45000,1,6,8,9,3,2,3,-4,1,68000,2,6,8,2600,2600
7511,2,4,4,2,3,2,0,30000,2,6,6,4,6,2,3,2,1,35000,3,6,7,2092,2132
7512,2,5,4,3,3,2,2,700,3,4,6,5,4,3,3,2,0,-4,3,3,7,252,0
7513,2,1,6,0,3,4,1,-4,3,6,6,1,6,0,3,4,1,-4,3,6,7,0,2450
7514,2,4,3,2,2,-4,0,0,4,6,5,4,3,2,2,-4,0,500,4,6,6,468,720
7515,1,9,1,2,2,-4,2,24000,4,6,7,4,1,2,2,-4,2,30000,3,5,8,2880,2135
7516,1,4,2,2,1,-4,1,48000,1,3,7,4,2,2,1,-4,1,24000,1,3,8,1560,1505
7517,2,6,2,4,2,1,-4,39000,3,4,6,6,4,4,2,1,1,-4,1,4,9,1010,320
7518,1,4,6,2,2,-4,1,25000,3,6,8,4,6,2,2,-4,1,25500,2,5,8,2094,2130
7519,2,9,3,2,2,1,0,-4,4,3,6,4,3,2,2,1,0,-4,3,4,6,0,0
7520,2,11,3,4,2,-4,1,-4,3,6,6,7,1,5,2,-4,1,-4,3,6,8,0,1610
7521,2,6,2,4,2,-4,0,32000,3,6,8,6,3,4,2,-4,1,35000,2,2,8,2080,1840
7522,1,4,6,2,2,-4,1,-4,2,6,7,10,6,2,2,-4,1,3000,2,6,6,0,0
7523,1,9,2,1,3,-4,1,-2,4,3,6,9,2,1,3,-4,1,-4,4,3,-2,-3,560
7524,1,3,1,2,2,-3,1,10500,3,1,8,9,9,2,2,0,1,-4,-4,-4,-4,210,0
7525,2,1,7,0,2,3,1,-4,2,1,8,1,7,0,2,3,1,-4,2,1,8,0,0
7526,1,1,3,0,1,1,1,-4,2,1,8,1,4,0,1,2,1,-2,1,1,8,0,110
7527,2,1,4,0,2,3,1,-2,3,1,6,1,5,0,2,4,1,-4,1,1,10,0,0
7528,2,4,5,2,3,3,1,-4,3,4,7,4,5,2,3,3,1,8000,2,3,7,868,286
7529,1,3,5,2,3,3,2,24000,1,4,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1085,3380
7530,2,3,3,2,3,1,1,23000,3,6,9,3,3,2,3,1,1,44000,3,6,8,3816,7875
7531,2,3,2,2,3,-4,1,35000,3,6,8,3,4,2,4,-4,1,35000,4,6,6,1698,2002
7532,1,1,3,0,2,-4,1,45000,3,3,8,1,3,0,2,-4,1,55000,3,3,8,4030,3640
7533,2,3,2,2,3,-4,1,18000,3,2,8,3,3,2,3,1,1,-2,1,1,8,-3,0
7534,2,6,3,4,3,1,1,29000,2,3,8,6,3,4,-3,1,1,30000,2,2,8,1874,2756
7535,2,3,1,2,2,-4,1,10000,2,2,7,3,1,2,2,-4,1,15000,2,2,6,2350,2268
7536,2,4,3,2,1,1,0,30000,3,5,7,9,2,2,2,1,0,15000,3,6,6,1560,1600
7537,1,4,2,2,3,-4,1,45000,2,6,7,9,2,2,10,-4,1,50000,3,6,6,3296,2480
7538,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7539,2,2,5,1,2,1,1,10000,4,4,5,2,5,1,2,1,1,20000,4,3,4,1435,2080
7540,1,2,4,1,3,2,1,4300,3,3,7,2,6,1,3,4,1,11000,3,1,9,910,560
7541,2,3,12,2,3,4,1,-4,3,1,6,3,10,2,3,4,1,5000,3,6,7,640,1520
7542,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7543,2,6,4,4,1,1,1,20000,1,5,8,6,5,4,1,2,1,32000,1,6,8,1928,1365
7544,1,3,6,2,8,0,1,48000,4,2,8,3,6,2,8,1,1,14000,4,2,8,1468,1972
7545,2,1,9,0,2,2,1,-2,2,4,8,1,11,0,1,2,1,-2,2,4,8,1946,1910
7546,2,9,2,2,6,1,1,44000,1,6,7,9,2,2,6,1,1,36000,2,6,7,2136,2248
7547,1,4,3,2,2,-4,1,-2,1,6,7,4,2,2,2,-4,1,37000,1,6,7,2080,2850
7548,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7549,1,3,7,2,2,-4,1,-4,1,6,8,3,8,2,2,-4,1,-4,1,5,8,0,0
7550,1,3,4,2,1,1,1,42000,3,6,7,3,4,2,1,1,1,48000,4,6,6,2080,2080
7551,2,2,8,1,2,2,1,-4,2,2,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
7552,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7553,1,6,3,4,1,1,1,40000,2,6,5,6,3,4,1,1,1,-2,1,6,7,0,2200
7554,1,4,2,2,1,-4,1,40000,2,6,8,4,3,2,1,-4,1,36000,1,6,8,1141,2880
7555,2,9,3,2,2,-4,1,18000,4,6,5,5,3,3,2,-4,1,-2,4,3,6,1880,1784
7556,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1300,1300
7557,2,4,2,2,2,1,1,-4,4,5,7,4,2,2,2,1,1,-4,4,4,5,0,0
7558,1,5,6,3,2,-4,1,15000,4,3,6,5,6,3,2,-4,1,30000,2,3,5,1560,1560
7559,2,9,6,2,1,1,1,34000,2,6,8,9,6,2,1,1,1,34000,2,3,8,2080,2080
7560,1,9,3,2,1,1,1,36000,4,6,6,9,3,2,1,1,1,40000,2,6,6,2260,2316
7561,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2236,2236
7562,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2600,2600
7563,2,6,4,4,2,-4,1,-1,2,6,7,6,4,4,2,-4,1,-1,3,6,7,2246,2700
7564,1,9,1,2,2,-4,1,-2,3,6,7,9,1,2,2,-4,1,-4,3,6,6,-3,0
7565,1,6,5,4,1,-4,1,26000,3,5,6,6,3,4,2,-4,1,26656,2,4,5,2080,-3
7566,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7567,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7568,1,2,3,1,2,-4,1,3200,4,6,8,2,3,1,2,-4,1,-4,2,6,6,170,1420
7569,1,4,3,2,1,1,1,65000,3,5,6,4,3,2,3,1,1,65000,3,6,6,2242,2302
7570,1,10,1,3,2,-4,2,25000,1,5,6,5,1,3,2,-4,1,28000,1,4,6,0,0
7571,2,4,4,2,3,2,1,30000,3,6,8,4,4,2,3,2,1,28700,3,6,7,1924,1994
7572,1,4,4,2,2,-4,1,30000,3,2,6,4,4,2,2,-4,1,-2,3,1,7,1900,2310
7573,1,4,4,2,2,-4,1,-4,4,3,7,4,4,2,2,-4,1,15000,4,6,8,2448,2490
7574,2,3,2,2,7,-4,1,41000,5,6,8,3,4,2,3,-4,1,-4,4,6,7,2903,1136
7575,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7576,2,6,7,4,2,-4,1,19000,1,6,7,6,7,4,2,-4,1,20000,2,3,7,1768,1988
7577,2,6,4,4,3,2,1,31000,2,6,8,6,4,4,3,2,1,31000,2,3,6,1815,1085
7578,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2912,2912
7579,2,4,4,2,1,2,1,-4,4,4,4,4,4,2,1,2,1,-4,4,5,6,0,0
